,aff_dist_func,aff_k,aff_mask_func,aff_sigma,algorithm,alpha,can_plot,corruption_level,dataset,elapsed_time,labeled_percent,mu,tuning_iter,experiments,mean_acc,sd_acc,each_acc,min_acc,max_acc,median_acc
17,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.2,spiral_hard,3.4435768127441406,0.1,,,20,0.8141333333333334,0.015144636014114041,"[0.774, 0.7979999999999999, 0.8013333333333333, 0.802, 0.804, 0.8059999999999999, 0.8093333333333333, 0.8113333333333334, 0.8133333333333334, 0.8133333333333334, 0.8140000000000001, 0.8146666666666667, 0.8153333333333334, 0.8166666666666667, 0.8213333333333334, 0.8246666666666667, 0.828, 0.8320000000000001, 0.84, 0.8433333333333334]",0.774,0.8433333333333334,0.8136666666666668
18,gaussian,15.0,knn,0.2,RF,,False,0.15,spiral_hard,0.6680607795715332,0.01,,,20,0.6105333333333334,0.06062034861881502,"[0.4733333333333333, 0.5226666666666666, 0.5666666666666667, 0.5686666666666667, 0.5746666666666667, 0.5833333333333334, 0.588, 0.5886666666666667, 0.5993333333333334, 0.602, 0.6046666666666667, 0.628, 0.6326666666666667, 0.634, 0.636, 0.638, 0.6433333333333333, 0.6446666666666667, 0.7186666666666667, 0.7633333333333333]",0.4733333333333333,0.7633333333333333,0.6033333333333333
19,gaussian,15.0,knn,0.2,GTAM,,False,0.35,spiral_hard,31.23465609550476,0.1,99.0,0.0,20,0.8501666666666667,0.1683307425543204,"[0.392, 0.4693333333333333, 0.63, 0.6433333333333333, 0.8453333333333334, 0.8813333333333333, 0.8826666666666667, 0.8906666666666667, 0.892, 0.95, 0.9506666666666668, 0.9506666666666668, 0.9506666666666668, 0.9520000000000001, 0.9520000000000001, 0.9526666666666668, 0.9533333333333334, 0.9540000000000001, 0.9546666666666668, 0.956]",0.392,0.956,0.9503333333333334
20,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,28.5807626247406,0.1,99.0,0.25,20,0.9879999999999998,0.0018499249234015841,"[0.9853333333333332, 0.9853333333333332, 0.9853333333333332, 0.986, 0.9866666666666668, 0.9866666666666668, 0.9873333333333332, 0.9873333333333332, 0.9873333333333332, 0.9873333333333332, 0.988, 0.988, 0.988, 0.9893333333333332, 0.9893333333333332, 0.9893333333333332, 0.9906666666666668, 0.9906666666666668, 0.9906666666666668, 0.9913333333333332]",0.9853333333333332,0.9913333333333332,0.9876666666666666
21,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.1,spiral_hard,3.82176685333252,0.1,,,20,0.8363666666666667,0.10654377816966447,"[0.6053333333333333, 0.6613333333333333, 0.6946666666666667, 0.7346666666666667, 0.7513333333333333, 0.772, 0.7806666666666666, 0.8, 0.8153333333333334, 0.858, 0.8586666666666667, 0.8686666666666667, 0.882, 0.9213333333333332, 0.9246666666666666, 0.9393333333333334, 0.9446666666666668, 0.9640000000000001, 0.9740000000000001, 0.9766666666666668]",0.6053333333333333,0.9766666666666668,0.8583333333333334
22,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,35.58880591392517,0.1,99.0,1.0,20,0.9353999999999999,0.06881178839575547,"[0.6746666666666666, 0.84, 0.8913333333333333, 0.9146666666666666, 0.9146666666666666, 0.9246666666666666, 0.9620000000000001, 0.9653333333333334, 0.9653333333333334, 0.9666666666666668, 0.9666666666666668, 0.9666666666666668, 0.9673333333333334, 0.968, 0.9693333333333334, 0.9693333333333334, 0.9693333333333334, 0.97, 0.9706666666666668, 0.9713333333333334]",0.6746666666666666,0.9713333333333334,0.9666666666666668
23,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,28.33126163482666,0.1,99.0,0.25,20,0.9772333333333334,0.001829085989109196,"[0.9713333333333334, 0.976, 0.976, 0.976, 0.976, 0.976, 0.9766666666666668, 0.9766666666666668, 0.9773333333333334, 0.9773333333333334, 0.9773333333333334, 0.978, 0.978, 0.978, 0.978, 0.9786666666666668, 0.9786666666666668, 0.9786666666666668, 0.98, 0.98]",0.9713333333333334,0.98,0.9773333333333334
24,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,25.97454142570496,0.1,99.0,0.5,20,0.9367333333333334,0.09661007538899176,"[0.5333333333333333, 0.8386666666666667, 0.95, 0.9573333333333334, 0.9620000000000001, 0.9626666666666668, 0.9640000000000001, 0.9646666666666668, 0.9653333333333334, 0.9653333333333334, 0.966, 0.966, 0.9666666666666668, 0.9666666666666668, 0.9666666666666668, 0.9673333333333334, 0.9673333333333334, 0.9673333333333334, 0.968, 0.9693333333333334]",0.5333333333333333,0.9693333333333334,0.9656666666666667
25,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,30.150634288787842,0.01,99.0,1.0,20,0.9627000000000001,0.09958569174334235,"[0.5286666666666666, 0.9806666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9853333333333332, 0.9853333333333332, 0.986, 0.986, 0.986, 0.986, 0.986, 0.986, 0.9866666666666668, 0.9873333333333332, 0.988, 0.988]",0.5286666666666666,0.988,0.9856666666666666
26,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,32.05683755874634,0.01,99.0,2.0,20,0.9301666666666668,0.14775954565892974,"[0.47600000000000003, 0.5073333333333333, 0.888, 0.9746666666666668, 0.982, 0.9833333333333332, 0.9840000000000001, 0.9840000000000001, 0.9840000000000001, 0.9840000000000001, 0.9840000000000001, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9853333333333332, 0.986, 0.9866666666666668, 0.9866666666666668, 0.9866666666666668, 0.9866666666666668]",0.47600000000000003,0.9866666666666668,0.9840000000000001
27,gaussian,15.0,knn,0.2,LGC,0.2,False,0.35,spiral_hard,2.0297982692718506,0.1,,,20,0.6765333333333333,0.018459083882408082,"[0.6406666666666667, 0.654, 0.654, 0.6606666666666666, 0.6646666666666666, 0.6653333333333333, 0.6653333333333333, 0.6659999999999999, 0.6686666666666666, 0.6746666666666666, 0.6773333333333333, 0.6806666666666666, 0.6826666666666666, 0.6846666666666666, 0.6853333333333333, 0.69, 0.6973333333333334, 0.6986666666666667, 0.7013333333333334, 0.7186666666666667]",0.6406666666666667,0.7186666666666667,0.6759999999999999
28,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,26.59347939491272,0.1,99.0,0.5,20,0.9467999999999999,0.03832875334958515,"[0.8233333333333334, 0.898, 0.8986666666666666, 0.8986666666666666, 0.9226666666666666, 0.9406666666666668, 0.9593333333333334, 0.9653333333333334, 0.9666666666666668, 0.9673333333333334, 0.9673333333333334, 0.968, 0.9686666666666668, 0.9686666666666668, 0.9693333333333334, 0.97, 0.97, 0.9706666666666668, 0.9706666666666668, 0.972]",0.8233333333333334,0.972,0.9673333333333334
29,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,27.67925429344177,0.1,99.0,0.25,20,0.8985333333333333,0.12542347822034317,"[0.5379999999999999, 0.594, 0.7093333333333334, 0.8486666666666667, 0.9093333333333332, 0.9440000000000001, 0.9540000000000001, 0.956, 0.9566666666666668, 0.9573333333333334, 0.958, 0.9586666666666668, 0.9593333333333334, 0.9593333333333334, 0.96, 0.9606666666666668, 0.9613333333333334, 0.9613333333333334, 0.9620000000000001, 0.9626666666666668]",0.5379999999999999,0.9626666666666668,0.9576666666666667
30,gaussian,15.0,knn,0.2,RF,,False,0.4,spiral_hard,0.3370938301086426,0.1,,,20,0.6098999999999999,0.029386523744359024,"[0.5526666666666666, 0.556, 0.5673333333333334, 0.5833333333333334, 0.5873333333333334, 0.5893333333333334, 0.6006666666666667, 0.6066666666666667, 0.6126666666666667, 0.614, 0.6173333333333333, 0.6173333333333333, 0.618, 0.62, 0.6213333333333333, 0.632, 0.6459999999999999, 0.6513333333333333, 0.6513333333333333, 0.6533333333333333]",0.5526666666666666,0.6533333333333333,0.6156666666666666
31,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,28.87474346160889,0.1,99.0,1.0,20,0.7986,0.2675437160540311,"[0.11266666666666665, 0.262, 0.26266666666666666, 0.5986666666666667, 0.648, 0.8266666666666667, 0.8853333333333333, 0.8886666666666667, 0.892, 0.958, 0.9620000000000001, 0.9620000000000001, 0.9626666666666668, 0.9626666666666668, 0.9626666666666668, 0.9633333333333334, 0.9640000000000001, 0.9653333333333334, 0.966, 0.9666666666666668]",0.11266666666666665,0.9666666666666668,0.96
32,gaussian,15.0,knn,0.2,LDST,,False,0.3,spiral_hard,16.137177467346188,0.01,99.0,1.0,20,0.6344000000000001,0.350306938428446,"[0.02266666666666667, 0.02333333333333333, 0.11, 0.278, 0.316, 0.3366666666666667, 0.4766666666666667, 0.5206666666666667, 0.5493333333333333, 0.552, 0.7193333333333334, 0.904, 0.9833333333333332, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9853333333333332, 0.9853333333333332, 0.9853333333333332, 0.986]",0.02266666666666667,0.986,0.6356666666666667
33,gaussian,15.0,knn,0.2,LGC,0.9,False,0.15,spiral_hard,6.025912046432495,0.01,,,20,0.7169333333333333,0.048897807267356624,"[0.632, 0.6579999999999999, 0.662, 0.662, 0.6786666666666666, 0.682, 0.6846666666666666, 0.6853333333333333, 0.6866666666666666, 0.7020000000000001, 0.7206666666666667, 0.7253333333333334, 0.7340000000000001, 0.7566666666666667, 0.7573333333333333, 0.7746666666666666, 0.7753333333333333, 0.7786666666666666, 0.7879999999999999, 0.7946666666666666]",0.632,0.7946666666666666,0.7113333333333334
34,gaussian,15.0,knn,0.2,GTAM,,False,0.2,spiral_hard,26.800504446029663,0.1,99.0,0.0,20,0.9593666666666667,0.021398312498367225,"[0.8946666666666667, 0.8959999999999999, 0.9633333333333334, 0.9640000000000001, 0.9646666666666668, 0.9646666666666668, 0.9646666666666668, 0.966, 0.9666666666666668, 0.9666666666666668, 0.9666666666666668, 0.9666666666666668, 0.9666666666666668, 0.9673333333333334, 0.9673333333333334, 0.9673333333333334, 0.968, 0.9686666666666668, 0.9686666666666668, 0.9686666666666668]",0.8946666666666667,0.9686666666666668,0.9666666666666668
35,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,28.375012397766113,0.1,99.0,2.0,20,0.9876666666666667,0.0015420044674960497,"[0.9840000000000001, 0.9853333333333332, 0.986, 0.986, 0.9866666666666668, 0.9866666666666668, 0.9873333333333332, 0.9873333333333332, 0.9873333333333332, 0.988, 0.988, 0.988, 0.988, 0.9886666666666668, 0.9886666666666668, 0.9886666666666668, 0.9893333333333332, 0.9893333333333332, 0.9893333333333332, 0.9906666666666668]",0.9840000000000001,0.9906666666666668,0.988
36,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,23.452163696289066,0.1,99.0,0.25,20,0.9736666666666668,0.0017950549357114976,"[0.9686666666666668, 0.9713333333333334, 0.9713333333333334, 0.9726666666666668, 0.9726666666666668, 0.9726666666666668, 0.9733333333333334, 0.9733333333333334, 0.9733333333333334, 0.9733333333333334, 0.9740000000000001, 0.9740000000000001, 0.9746666666666668, 0.9746666666666668, 0.9753333333333334, 0.9753333333333334, 0.9753333333333334, 0.9753333333333334, 0.9753333333333334, 0.9766666666666668]",0.9686666666666668,0.9766666666666668,0.9736666666666667
37,gaussian,15.0,knn,0.2,LDST,,False,0.2,spiral_hard,26.958696365356445,0.1,99.0,1.0,20,0.9339333333333333,0.09951993658447429,"[0.5286666666666666, 0.8553333333333333, 0.868, 0.8946666666666667, 0.9646666666666668, 0.9673333333333334, 0.9686666666666668, 0.9686666666666668, 0.9693333333333334, 0.9706666666666668, 0.9706666666666668, 0.9713333333333334, 0.972, 0.972, 0.972, 0.9726666666666668, 0.9726666666666668, 0.9726666666666668, 0.9733333333333334, 0.9733333333333334]",0.5286666666666666,0.9733333333333334,0.9706666666666668
38,gaussian,15.0,knn,0.2,LGC,0.2,False,0.25,spiral_hard,3.0491225719451904,0.01,,,20,0.5981000000000001,0.04660389826327122,"[0.5206666666666667, 0.5306666666666666, 0.5393333333333333, 0.5466666666666666, 0.5546666666666666, 0.5546666666666666, 0.5546666666666666, 0.588, 0.59, 0.602, 0.608, 0.6126666666666667, 0.6226666666666667, 0.6266666666666667, 0.6373333333333333, 0.64, 0.6446666666666667, 0.6466666666666666, 0.6513333333333333, 0.6906666666666667]",0.5206666666666667,0.6906666666666667,0.605
39,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,31.766468048095703,0.1,99.0,2.0,20,0.9776666666666667,0.0017448336437736202,"[0.9733333333333334, 0.9746666666666668, 0.976, 0.976, 0.9766666666666668, 0.9773333333333334, 0.9773333333333334, 0.9773333333333334, 0.9773333333333334, 0.978, 0.978, 0.978, 0.978, 0.9786666666666668, 0.9786666666666668, 0.9786666666666668, 0.9786666666666668, 0.9793333333333332, 0.98, 0.9813333333333332]",0.9733333333333334,0.9813333333333332,0.978
40,gaussian,15.0,knn,0.2,LGC,0.9,False,0.0,spiral_hard,3.0340807437896733,0.1,,,20,0.9847333333333333,0.004136020631798953,"[0.9706666666666668, 0.9793333333333332, 0.9813333333333332, 0.982, 0.9833333333333332, 0.9840000000000001, 0.9846666666666668, 0.9853333333333332, 0.9853333333333332, 0.9853333333333332, 0.986, 0.986, 0.986, 0.9866666666666668, 0.9866666666666668, 0.9866666666666668, 0.9873333333333332, 0.988, 0.9886666666666668, 0.9913333333333332]",0.9706666666666668,0.9913333333333332,0.9856666666666666
41,gaussian,15.0,knn,0.2,GTAM,,False,0.15,spiral_hard,34.41423559188843,0.1,99.0,0.0,20,0.9731000000000002,0.0012160957564636586,"[0.9706666666666668, 0.9713333333333334, 0.972, 0.972, 0.972, 0.972, 0.9726666666666668, 0.9726666666666668, 0.9726666666666668, 0.9733333333333334, 0.9733333333333334, 0.9733333333333334, 0.9733333333333334, 0.9733333333333334, 0.9740000000000001, 0.9740000000000001, 0.9740000000000001, 0.9746666666666668, 0.9753333333333334, 0.9753333333333334]",0.9706666666666668,0.9753333333333334,0.9733333333333334
42,gaussian,15.0,knn,0.2,LDST,,False,0.4,spiral_hard,29.6922869682312,0.01,99.0,0.5,20,0.5948333333333333,0.38775753449231076,"[0.017333333333333333, 0.018000000000000002, 0.01933333333333333, 0.04933333333333333, 0.08, 0.31666666666666665, 0.3346666666666667, 0.4733333333333333, 0.4773333333333333, 0.6813333333333333, 0.7426666666666667, 0.902, 0.9059999999999999, 0.9813333333333332, 0.982, 0.9826666666666668, 0.9826666666666668, 0.9833333333333332, 0.9833333333333332, 0.9833333333333332]",0.017333333333333333,0.9833333333333332,0.712
43,gaussian,15.0,knn,0.2,LGC,0.9,False,0.35,spiral_hard,4.9404802322387695,0.1,,,20,0.7454333333333334,0.02862188362463626,"[0.6633333333333333, 0.7113333333333334, 0.7120000000000001, 0.7186666666666667, 0.7193333333333334, 0.7293333333333333, 0.7373333333333333, 0.7426666666666667, 0.7473333333333333, 0.7493333333333333, 0.7566666666666667, 0.7613333333333333, 0.7613333333333333, 0.7646666666666667, 0.7653333333333333, 0.7673333333333333, 0.768, 0.7713333333333333, 0.7773333333333333, 0.7846666666666666]",0.6633333333333333,0.7846666666666666,0.753
44,gaussian,15.0,knn,0.2,LGC,0.2,False,0.0,spiral_hard,1.604215145111084,0.01,,,20,0.7388666666666667,0.06250692406090348,"[0.6286666666666667, 0.6513333333333333, 0.6673333333333333, 0.6906666666666667, 0.6920000000000001, 0.7013333333333334, 0.708, 0.718, 0.7233333333333334, 0.7246666666666667, 0.7326666666666667, 0.7333333333333333, 0.7340000000000001, 0.7713333333333333, 0.7733333333333333, 0.7873333333333333, 0.8059999999999999, 0.8126666666666666, 0.8366666666666667, 0.8846666666666667]",0.6286666666666667,0.8846666666666667,0.7286666666666667
45,gaussian,15.0,knn,0.2,RF,,False,0.4,spiral_hard,0.3486723899841309,0.01,,,20,0.5390666666666667,0.05402402757621423,"[0.4186666666666667, 0.474, 0.4786666666666667, 0.4826666666666667, 0.496, 0.496, 0.5066666666666667, 0.5113333333333333, 0.5193333333333333, 0.5493333333333333, 0.55, 0.5533333333333333, 0.5686666666666667, 0.5713333333333334, 0.584, 0.5866666666666667, 0.5866666666666667, 0.6046666666666667, 0.6166666666666667, 0.6266666666666667]",0.4186666666666667,0.6266666666666667,0.5496666666666667
46,gaussian,15.0,knn,0.2,LGC,0.9,False,0.0,spiral_hard,4.505382299423218,0.01,,,20,0.7792333333333332,0.06334009613015897,"[0.6459999999999999, 0.7153333333333334, 0.7206666666666667, 0.73, 0.7306666666666667, 0.7353333333333333, 0.7373333333333333, 0.7553333333333333, 0.7586666666666667, 0.768, 0.7766666666666666, 0.78, 0.7853333333333333, 0.7879999999999999, 0.794, 0.8573333333333333, 0.86, 0.86, 0.89, 0.8959999999999999]",0.6459999999999999,0.8959999999999999,0.7723333333333333
47,gaussian,15.0,knn,0.2,LDST,,False,0.25,spiral_hard,19.080014705657963,0.01,99.0,1.0,20,0.8222333333333334,0.24609088429548412,"[0.26066666666666666, 0.3653333333333333, 0.4706666666666667, 0.5246666666666666, 0.5539999999999999, 0.5806666666666667, 0.9033333333333332, 0.9786666666666668, 0.9826666666666668, 0.9826666666666668, 0.9826666666666668, 0.9826666666666668, 0.9833333333333332, 0.9840000000000001, 0.9840000000000001, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9853333333333332, 0.9853333333333332]",0.26066666666666666,0.9853333333333332,0.9826666666666668
48,gaussian,15.0,knn,0.2,GTAM,,False,0.3,spiral_hard,14.106890439987184,0.01,99.0,0.0,20,0.6858666666666667,0.39153995680872444,"[0.02266666666666667, 0.02333333333333333, 0.025333333333333333, 0.05466666666666667, 0.3366666666666667, 0.3386666666666667, 0.4766666666666667, 0.636, 0.982, 0.9826666666666668, 0.9826666666666668, 0.9833333333333332, 0.9833333333333332, 0.9840000000000001, 0.9840000000000001, 0.9840000000000001, 0.9840000000000001, 0.9840000000000001, 0.9846666666666668, 0.9846666666666668]",0.02266666666666667,0.9846666666666668,0.9826666666666668
49,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.3,spiral_hard,4.252641677856444,0.01,,,20,0.5660999999999999,0.05785816949902387,"[0.4693333333333333, 0.4993333333333334, 0.514, 0.5233333333333333, 0.5253333333333333, 0.5273333333333333, 0.5293333333333333, 0.5346666666666666, 0.542, 0.5433333333333333, 0.5466666666666666, 0.5533333333333333, 0.562, 0.5793333333333334, 0.6173333333333333, 0.6213333333333333, 0.6433333333333333, 0.6473333333333333, 0.6526666666666666, 0.6906666666666667]",0.4693333333333333,0.6906666666666667,0.5449999999999999
50,gaussian,15.0,knn,0.2,LDST,,False,0.1,spiral_hard,30.06212973594665,0.1,99.0,1.0,20,0.9785,0.0015329709716755363,"[0.9746666666666668, 0.9766666666666668, 0.9766666666666668, 0.9773333333333334, 0.9773333333333334, 0.9773333333333334, 0.978, 0.9786666666666668, 0.9786666666666668, 0.9786666666666668, 0.9786666666666668, 0.9786666666666668, 0.9793333333333332, 0.9793333333333332, 0.9793333333333332, 0.9793333333333332, 0.9793333333333332, 0.9793333333333332, 0.9806666666666668, 0.982]",0.9746666666666668,0.982,0.9786666666666668
51,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.0,spiral_hard,1.9330379962921145,0.01,,,20,0.6400333333333333,0.05590526709433459,"[0.536, 0.568, 0.5753333333333334, 0.5766666666666667, 0.5846666666666667, 0.5886666666666667, 0.5973333333333334, 0.6133333333333333, 0.6353333333333333, 0.6459999999999999, 0.6546666666666666, 0.6579999999999999, 0.6626666666666666, 0.6633333333333333, 0.684, 0.69, 0.7053333333333334, 0.7093333333333334, 0.718, 0.7340000000000001]",0.536,0.7340000000000001,0.6503333333333332
52,gaussian,15.0,knn,0.2,GTAM,,False,0.2,spiral_hard,25.908892393112183,0.01,99.0,0.0,20,0.8677999999999999,0.2359600813697097,"[0.28, 0.368, 0.42866666666666653, 0.5366666666666666, 0.982, 0.9826666666666668, 0.9826666666666668, 0.9826666666666668, 0.9833333333333332, 0.9833333333333332, 0.9840000000000001, 0.9840000000000001, 0.9840000000000001, 0.9840000000000001, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9853333333333332, 0.986]",0.28,0.986,0.9836666666666667
53,gaussian,15.0,knn,0.2,LGC,0.2,False,0.3,spiral_hard,2.3448054790496826,0.1,,,20,0.7110666666666667,0.018240857679640194,"[0.6753333333333333, 0.682, 0.6873333333333334, 0.6893333333333334, 0.6986666666666667, 0.6993333333333334, 0.7, 0.7106666666666667, 0.7113333333333334, 0.7133333333333334, 0.7153333333333334, 0.7173333333333334, 0.7173333333333334, 0.7173333333333334, 0.718, 0.72, 0.7306666666666667, 0.7346666666666667, 0.7413333333333333, 0.742]",0.6753333333333333,0.742,0.7143333333333334
54,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,29.89418601989746,0.01,99.0,0.5,20,0.9100333333333335,0.17995350942828414,"[0.44066666666666665, 0.4813333333333333, 0.5266666666666666, 0.9840000000000001, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9853333333333332, 0.9853333333333332, 0.986, 0.986, 0.986, 0.986, 0.9866666666666668, 0.9866666666666668, 0.9873333333333332]",0.44066666666666665,0.9873333333333332,0.9846666666666668
55,gaussian,15.0,knn,0.2,GTAM,,False,0.15,spiral_hard,28.80613899230957,0.01,99.0,0.0,20,0.8763666666666667,0.21844048007027755,"[0.2793333333333333, 0.36733333333333335, 0.47600000000000003, 0.7879999999999999, 0.8733333333333333, 0.9633333333333334, 0.9793333333333332, 0.9833333333333332, 0.9833333333333332, 0.9840000000000001, 0.9840000000000001, 0.9840000000000001, 0.9846666666666668, 0.9846666666666668, 0.9853333333333332, 0.9853333333333332, 0.9853333333333332, 0.9853333333333332, 0.9853333333333332, 0.986]",0.2793333333333333,0.986,0.9840000000000001
56,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,18.69132351875305,0.01,99.0,0.25,20,0.7279333333333333,0.32408043583173746,"[0.07733333333333334, 0.10133333333333333, 0.2833333333333333, 0.36466666666666653, 0.44466666666666665, 0.4933333333333334, 0.5253333333333333, 0.5506666666666666, 0.9033333333333332, 0.9813333333333332, 0.982, 0.982, 0.9826666666666668, 0.9833333333333332, 0.9833333333333332, 0.9833333333333332, 0.9840000000000001, 0.9840000000000001, 0.9840000000000001, 0.9846666666666668]",0.07733333333333334,0.9846666666666668,0.9816666666666666
57,gaussian,15.0,knn,0.2,LGC,0.9,False,0.25,spiral_hard,3.1908626556396484,0.1,,,20,0.8592333333333334,0.02807947055531259,"[0.818, 0.8226666666666667, 0.8226666666666667, 0.8246666666666667, 0.8273333333333334, 0.83, 0.836, 0.8540000000000001, 0.8593333333333333, 0.8633333333333333, 0.8640000000000001, 0.8693333333333333, 0.8706666666666667, 0.872, 0.872, 0.8793333333333333, 0.894, 0.8966666666666666, 0.898, 0.9106666666666666]",0.818,0.9106666666666666,0.8636666666666667
58,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,36.11645913124085,0.01,99.0,2.0,20,0.9069999999999998,0.18290185589241265,"[0.466, 0.4666666666666667, 0.4826666666666667, 0.9740000000000001, 0.9740000000000001, 0.9746666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9853333333333332, 0.9853333333333332, 0.9853333333333332, 0.9853333333333332, 0.9853333333333332, 0.986, 0.9866666666666668, 0.9866666666666668, 0.9873333333333332, 0.9873333333333332, 0.9873333333333332]",0.466,0.9873333333333332,0.9853333333333332
59,gaussian,15.0,knn,0.2,LGC,0.2,False,0.2,spiral_hard,4.236521005630493,0.1,,,20,0.8129333333333333,0.019459816146213834,"[0.7793333333333333, 0.7813333333333333, 0.7979999999999999, 0.802, 0.802, 0.8046666666666666, 0.8053333333333333, 0.8073333333333333, 0.8079999999999999, 0.8086666666666666, 0.8126666666666666, 0.8146666666666667, 0.8146666666666667, 0.8153333333333334, 0.816, 0.82, 0.8206666666666667, 0.8346666666666667, 0.8433333333333334, 0.87]",0.7793333333333333,0.87,0.8106666666666666
60,gaussian,15.0,knn,0.2,RF,,False,0.25,spiral_hard,0.3525240421295166,0.1,,,20,0.7663333333333333,0.02668041312357145,"[0.7046666666666667, 0.7240000000000001, 0.73, 0.742, 0.75, 0.76, 0.7626666666666667, 0.7626666666666667, 0.7659999999999999, 0.768, 0.7693333333333333, 0.7693333333333333, 0.7726666666666666, 0.774, 0.778, 0.7806666666666666, 0.7879999999999999, 0.7986666666666666, 0.8073333333333333, 0.8186666666666667]",0.7046666666666667,0.8186666666666667,0.7686666666666666
61,gaussian,15.0,knn,0.2,LDST,,False,0.15,spiral_hard,31.607935428619385,0.01,99.0,1.0,20,0.8236333333333334,0.2975172431977683,"[0.022000000000000002, 0.278, 0.2866666666666667, 0.48200000000000004, 0.634, 0.982, 0.9833333333333332, 0.9840000000000001, 0.9840000000000001, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9853333333333332, 0.9853333333333332, 0.9853333333333332, 0.9853333333333332, 0.986, 0.986]",0.022000000000000002,0.986,0.9846666666666668
62,gaussian,15.0,knn,0.2,LDST,,False,0.0,spiral_hard,36.47888517379761,0.01,99.0,0.25,20,0.9066000000000001,0.19335044751837419,"[0.3093333333333333, 0.5286666666666666, 0.5313333333333333, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9846666666666668, 0.9853333333333332, 0.986, 0.986, 0.986, 0.986, 0.986, 0.9866666666666668, 0.9866666666666668, 0.9873333333333332, 0.9873333333333332, 0.988, 0.988]",0.3093333333333333,0.988,0.986
63,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.35,spiral_hard,4.230157375335693,0.1,,,20,0.6760666666666666,0.10567411119937456,"[0.518, 0.5226666666666666, 0.5466666666666666, 0.5539999999999999, 0.5646666666666667, 0.604, 0.614, 0.626, 0.6266666666666667, 0.652, 0.6573333333333333, 0.706, 0.758, 0.7633333333333333, 0.7646666666666667, 0.7826666666666666, 0.7953333333333333, 0.7973333333333333, 0.7979999999999999, 0.87]",0.518,0.87,0.6546666666666667
64,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,spiral_hard,3.036320686340332,0.01,,,20,0.6045,0.05061570902397791,"[0.5206666666666667, 0.528, 0.5526666666666666, 0.5553333333333333, 0.568, 0.5706666666666667, 0.5726666666666667, 0.5793333333333334, 0.5886666666666667, 0.5926666666666667, 0.6146666666666667, 0.6166666666666667, 0.618, 0.6233333333333333, 0.6313333333333333, 0.6333333333333333, 0.642, 0.6686666666666666, 0.706, 0.7073333333333334]",0.5206666666666667,0.7073333333333334,0.6036666666666667
65,gaussian,15.0,knn,0.2,LDST,,False,0.35,spiral_hard,18.83718228340149,0.01,99.0,1.0,20,0.7589,0.29196813182263576,"[0.098, 0.2833333333333333, 0.364, 0.4773333333333333, 0.4786666666666667, 0.494, 0.578, 0.6086666666666667, 0.9773333333333334, 0.9786666666666668, 0.982, 0.9826666666666668, 0.9826666666666668, 0.9826666666666668, 0.9833333333333332, 0.9846666666666668, 0.9846666666666668, 0.9853333333333332, 0.9853333333333332, 0.9866666666666668]",0.098,0.9866666666666668,0.9803333333333334
