,aff_dist_func,aff_k,aff_mask_func,aff_sigma,algorithm,alpha,can_plot,corruption_level,dataset,dataset_sd,elapsed_time,labeled_percent,mu,tuning_iter,experiments,mean_acc,sd_acc
202,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.2,gaussian,3.0,0.7137207984924316,0.1,,,20,0.57975,0.03885855761605157
203,gaussian,15.0,knn,0.2,LGC,0.9,False,0.15,gaussian,1.0,2.2784547805786133,0.1,,,20,0.7857,0.016640612969479208
204,gaussian,15.0,knn,0.2,LDST,,False,0.35,gaussian,2.0,5.933627367019652,0.1,99.0,1.0,20,0.56105,0.11949622378970809
205,gaussian,15.0,knn,0.2,LDST,,False,0.15,gaussian,2.0,6.332178592681885,0.1,99.0,1.0,20,0.6730499999999999,0.030995927151804964
206,gaussian,15.0,knn,0.2,LGC,0.2,False,0.4,gaussian,0.4,3.3132119178771973,0.1,,,20,0.6151000000000001,0.027813485937580703
207,gaussian,15.0,knn,0.2,LDST,,False,0.0,gaussian,0.4,5.354370594024658,0.1,99.0,2.0,20,0.9930000000000001,0.0030659419433511845
208,gaussian,15.0,knn,0.2,GTAM,,False,0.15,gaussian,2.0,5.392043590545653,0.1,99.0,0.0,20,0.6395,0.09865064622190774
209,gaussian,15.0,knn,0.2,LGC,0.2,False,0.4,gaussian,2.0,2.3365182876586914,0.1,,,20,0.54025,0.024943686575965445
210,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussian,1.0,6.09524393081665,0.1,99.0,1.0,20,0.7896500000000001,0.054175894085838595
211,gaussian,15.0,knn,0.2,RF,,False,0.3,gaussian,2.0,0.4274561405181885,0.1,,,20,0.5774499999999999,0.03822234294231583
212,gaussian,15.0,knn,0.2,LDST,,False,0.4,gaussian,3.0,1.6498141288757324,0.1,99.0,2.0,20,0.5056,0.0992045361866079
213,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.0,gaussian,3.0,2.518455982208252,0.1,,,20,0.6058000000000001,0.01396280774056566
214,gaussian,15.0,knn,0.2,GTAM,,False,0.2,gaussian,2.0,6.446693420410156,0.1,99.0,0.0,20,0.6115999999999999,0.11278226810984074
215,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.3,gaussian,0.4,2.3153886795043945,0.1,,,20,0.9924499999999998,0.003368605052540294
216,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.1,gaussian,2.0,2.3169124126434326,0.1,,,20,0.6704000000000001,0.034068166959788135
217,gaussian,15.0,knn,0.2,LDST,,False,0.1,gaussian,0.4,5.3550214767456055,0.1,99.0,1.0,20,0.98525,0.0029979159427842425
218,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.4,gaussian,2.0,1.8428056240081787,0.1,,,20,0.53705,0.024512190844557306
219,gaussian,15.0,knn,0.2,GTAM,,False,0.25,gaussian,0.4,6.285980701446532,0.1,99.0,0.0,20,0.9695,0.003398529093593287
220,gaussian,15.0,knn,0.2,LGC,0.2,False,0.1,gaussian,2.0,2.07500433921814,0.1,,,20,0.6198,0.021756838005555872
221,gaussian,15.0,knn,0.2,GTAM,,False,0.4,gaussian,2.0,6.935038566589356,0.1,99.0,0.0,20,0.5375499999999999,0.1365468692427622
222,gaussian,15.0,knn,0.2,RF,,False,0.3,gaussian,3.0,0.32070112228393555,0.1,,,20,0.5560499999999999,0.019317026168641997
223,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.3,gaussian,1.0,3.2876365184783936,0.1,,,20,0.8050499999999999,0.059195840225475284
224,gaussian,15.0,knn,0.2,RF,,False,0.35,gaussian,2.0,0.4122629165649414,0.1,,,20,0.5361500000000001,0.0390554413622481
225,gaussian,15.0,knn,0.2,GTAM,,False,0.15,gaussian,0.4,5.39543890953064,0.1,99.0,0.0,20,0.9785,0.0028722813232690196
226,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.15,gaussian,2.0,1.597527027130127,0.1,,,20,0.6531,0.05373537010201009
227,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussian,0.4,5.4787373542785645,0.1,99.0,2.0,20,0.98135,0.00367797498632059
228,gaussian,15.0,knn,0.2,LGC,0.9,False,0.2,gaussian,1.0,2.2241241931915283,0.1,,,20,0.7858499999999999,0.020852517833585476
229,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussian,0.4,5.00047755241394,0.1,99.0,1.0,20,0.9792500000000001,0.002662235902394806
230,gaussian,15.0,knn,0.2,LGC,0.2,False,0.3,gaussian,2.0,2.0336971282958984,0.1,,,20,0.5607,0.023814071470456267
231,gaussian,15.0,knn,0.2,LGC,0.9,False,0.15,gaussian,2.0,1.9270970821380613,0.1,,,20,0.64915,0.025052494885739424
232,gaussian,15.0,knn,0.2,LDST,,False,0.1,gaussian,1.0,6.065494060516357,0.1,99.0,2.0,20,0.83385,0.01582806052553502
233,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussian,3.0,1.6411178112030032,0.1,99.0,2.0,20,0.5382999999999999,0.07608554396204316
234,gaussian,15.0,knn,0.2,GTAM,,False,0.2,gaussian,3.0,5.44142746925354,0.1,99.0,0.0,20,0.5740999999999998,0.06800654380278416
235,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.2,gaussian,1.0,2.25688099861145,0.1,,,20,0.7056500000000001,0.026829601189730722
236,gaussian,15.0,knn,0.2,RF,,False,0.2,gaussian,2.0,0.3417003154754639,0.1,,,20,0.6085,0.02848245073725223
237,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.3,gaussian,0.4,0.7863073348999023,0.1,,,20,0.7237499999999999,0.028437431318598373
238,gaussian,15.0,knn,0.2,LGC,0.2,False,0.3,gaussian,0.4,3.1502721309661865,0.1,,,20,0.7369,0.02870870947987735
239,gaussian,15.0,knn,0.2,LDST,,False,0.25,gaussian,1.0,5.826038122177124,0.1,99.0,2.0,20,0.7452,0.15521391690180364
240,gaussian,15.0,knn,0.2,LGC,0.0001,False,0.35,gaussian,2.0,2.0765087604522705,0.1,,,20,0.5460499999999999,0.026788943614857216
241,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.25,gaussian,3.0,0.9300689697265624,0.1,,,20,0.5781499999999999,0.049185643230520014
242,gaussian,15.0,knn,0.2,LDST,,False,0.1,gaussian,3.0,1.612541913986206,0.1,99.0,2.0,20,0.5709,0.07629868937275398
243,gaussian,15.0,knn,0.2,RF,,False,0.3,gaussian,1.0,0.46214413642883295,0.1,,,20,0.6750499999999999,0.030404728250717862
244,gaussian,15.0,knn,0.2,GTAM,,False,0.4,gaussian,3.0,5.95517110824585,0.1,99.0,0.0,20,0.51365,0.0823427440640643
245,gaussian,15.0,knn,0.2,LGC,0.2,False,0.2,gaussian,2.0,3.2676331996917725,0.1,,,20,0.5872499999999999,0.028781721630229126
246,gaussian,15.0,knn,0.2,LGC,0.2,False,0.1,gaussian,1.0,2.8816611766815186,0.1,,,20,0.75795,0.02330552509599386
247,gaussian,15.0,knn,0.2,LGC,0.9990000000000001,False,0.2,gaussian,0.4,2.3717150688171387,0.1,,,20,0.9942500000000001,0.001409787217987163
248,gaussian,15.0,knn,0.2,GTAM,,False,0.1,gaussian,1.0,4.741074562072754,0.1,99.0,0.0,20,0.83355,0.016197144810120086
249,gaussian,15.0,knn,0.2,LGC,0.9,False,0.35,gaussian,2.0,1.798454761505127,0.1,,,20,0.5685499999999999,0.0347368320374786
250,gaussian,15.0,knn,0.2,LDST,,False,0.2,gaussian,1.0,4.834523677825928,0.1,99.0,2.0,20,0.7919999999999999,0.0577009531983658
251,gaussian,15.0,knn,0.2,LGC,0.9,False,0.3,gaussian,2.0,2.649994134902954,0.1,,,20,0.5902,0.0304706416079478
252,gaussian,15.0,knn,0.2,GTAM,,False,0.0,gaussian,1.0,5.060251712799072,0.1,99.0,0.0,20,0.84385,0.020613769669810517
253,gaussian,15.0,knn,0.2,LGC,0.9,False,0.4,gaussian,1.0,0.918876886367798,0.1,,,20,0.6093000000000001,0.06403522468142046
254,gaussian,15.0,knn,0.2,GTAM,,False,0.3,gaussian,3.0,5.71068286895752,0.1,99.0,0.0,20,0.5561,0.06423075587286826
255,gaussian,15.0,knn,0.2,LDST,,False,0.1,gaussian,0.4,5.427201509475708,0.1,99.0,2.0,20,0.9864499999999999,0.0033537292675468165
